1.445	0.368109
1.446	0.368801
1.447	0.369492
1.448	0.370183
1.449	0.370874
1.450	0.371564
1.451	0.372253
1.452	0.372942
1.453	0.373630
1.454	0.374318
1.455	0.375006
1.456	0.375693
1.457	0.376380
1.458	0.377066
1.459	0.377751
1.460	0.378436
1.461	0.379121
1.462	0.379805
1.463	0.380489
1.464	0.381172
1.465	0.381855
1.466	0.382538
1.467	0.383219
1.468	0.383901
1.469	0.384582
1.470	0.385262
1.471	0.385942
1.472	0.386622
1.473	0.387301
1.474	0.387980
1.475	0.388658
1.476	0.389336
1.477	0.390013
1.478	0.390690
1.479	0.391366
1.480	0.392042
1.481	0.392718
1.482	0.393393
1.483	0.394067
1.484	0.394741
1.485	0.395415
1.486	0.396088
1.487	0.396761
1.488	0.397433
1.489	0.398105
1.490	0.398776
1.491	0.399447
1.492	0.400118
1.493	0.400788
1.494	0.401457
1.495	0.402126
1.496	0.402795
1.497	0.403463
1.498	0.404131
1.499	0.404798
1.500	0.405465
1.501	0.406132
1.502	0.406798
1.503	0.407463
1.504	0.408128
1.505	0.408793
1.506	0.409457
1.507	0.410121
1.508	0.410784
1.509	0.411447
1.510	0.412110
1.511	0.412772
1.512	0.413433
1.513	0.414094
1.514	0.414755
1.515	0.415415
1.516	0.416075
1.517	0.416735
1.518	0.417394
1.519	0.418052
1.520	0.418710
1.521	0.419368
1.522	0.420025
1.523	0.420682
1.524	0.421338
1.525	0.421994
1.526	0.422650
1.527	0.423305
1.528	0.423960
1.529	0.424614
1.530	0.425268
1.531	0.425921
1.532	0.426574
1.533	0.427227
1.534	0.427879
1.535	0.428530
1.536	0.429182
1.537	0.429832
1.538	0.430483
1.539	0.431133
1.540	0.431782
1.541	0.432432
1.542	0.433080
1.543	0.433729
1.544	0.434376
1.545	0.435024
1.546	0.435671
1.547	0.436318
1.548	0.436964
1.549	0.437610
1.550	0.438255
1.551	0.438900
1.552	0.439544
1.553	0.440189
1.554	0.440832
1.555	0.441476
1.556	0.442118
1.557	0.442761
1.558	0.443403
1.559	0.444045
1.560	0.444686
1.561	0.445327
1.562	0.445967
1.563	0.446607
1.564	0.447247
1.565	0.447886
1.566	0.448525
1.567	0.449163
1.568	0.449801
1.569	0.450438
1.570	0.451076
1.571	0.451712
1.572	0.452349
1.573	0.452985
1.574	0.453620
1.575	0.454255
1.576	0.454890
1.577	0.455524
1.578	0.456158
1.579	0.456792
1.580	0.457425
1.581	0.458058
1.582	0.458690
1.583	0.459322
1.584	0.459953
1.585	0.460584
1.586	0.461215
1.587	0.461845
1.588	0.462475
1.589	0.463105
1.590	0.463734
1.591	0.464363
1.592	0.464991
1.593	0.465619
1.594	0.466247
1.595	0.466874
1.596	0.467500
1.597	0.468127
1.598	0.468753
1.599	0.469378
1.600	0.470004
1.601	0.470628
1.602	0.471253
1.603	0.471877
1.604	0.472501
1.605	0.473124
1.606	0.473747
1.607	0.474369
1.608	0.474991
1.609	0.475613
1.610	0.476234
1.611	0.476855
1.612	0.477476
1.613	0.478096
1.614	0.478716
1.615	0.479335
1.616	0.479954
1.617	0.480573
1.618	0.481191
1.619	0.481809
1.620	0.482426
1.621	0.483043
1.622	0.483660
1.623	0.484276
1.624	0.484892
1.625	0.485508
1.626	0.486123
1.627	0.486738
1.628	0.487352
1.629	0.487966
1.630	0.488580
1.631	0.489193
1.632	0.489806
1.633	0.490419
1.634	0.491031
1.635	0.491643
1.636	0.492254
1.637	0.492865
1.638	0.493476
1.639	0.494086
1.640	0.494696
1.641	0.495306
1.642	0.495915
1.643	0.496524
1.644	0.497132
1.645	0.497740
1.646	0.498348
1.647	0.498955
1.648	0.499562
1.649	0.500169
1.650	0.500775
1.651	0.501381
1.652	0.501987
1.653	0.502592
1.654	0.503197
1.655	0.503801
1.656	0.504405
1.657	0.505009
1.658	0.505612
1.659	0.506215
1.660	0.506818
1.661	0.507420
1.662	0.508022
1.663	0.508623
1.664	0.509224
1.665	0.509825
1.666	0.510426
1.667	0.511026
1.668	0.511625
1.669	0.512225
1.670	0.512824
1.671	0.513422
1.672	0.514021
1.673	0.514618
1.674	0.515216
1.675	0.515813
1.676	0.516410
1.677	0.517006
1.678	0.517603
1.679	0.518198
1.680	0.518794
1.681	0.519389
1.682	0.519984
1.683	0.520578
1.684	0.521172
1.685	0.521766
1.686	0.522359
1.687	0.522952
1.688	0.523544
1.689	0.524137
1.690	0.524729
1.691	0.525320
1.692	0.525911
1.693	0.526502
1.694	0.527093
1.695	0.527683
1.696	0.528273
1.697	0.528862
1.698	0.529451
1.699	0.530040
1.700	0.530628
1.701	0.531216
1.702	0.531804
1.703	0.532391
1.704	0.532978
1.705	0.533565
1.706	0.534151
1.707	0.534737
1.708	0.535323
1.709	0.535908
1.710	0.536493
1.711	0.537078
1.712	0.537662
1.713	0.538246
1.714	0.538830
1.715	0.539413
1.716	0.539996
1.717	0.540579
1.718	0.541161
1.719	0.541743
1.720	0.542324
1.721	0.542906
1.722	0.543486
1.723	0.544067
1.724	0.544647
1.725	0.545227
1.726	0.545807
1.727	0.546386
1.728	0.546965
1.729	0.547543
1.730	0.548121
1.731	0.548699
1.732	0.549277
1.733	0.549854
1.734	0.550431
1.735	0.551007
1.736	0.551584
1.737	0.552159
1.738	0.552735
1.739	0.553310
1.740	0.553885
1.741	0.554460
1.742	0.555034
1.743	0.555608
1.744	0.556181
1.745	0.556755
1.746	0.557327
1.747	0.557900
1.748	0.558472
1.749	0.559044
1.750	0.559616
1.751	0.560187
1.752	0.560758
1.753	0.561329
1.754	0.561899
1.755	0.562469
1.756	0.563038
1.757	0.563608
1.758	0.564177
1.759	0.564745
1.760	0.565314
1.761	0.565882
1.762	0.566450
1.763	0.567017
1.764	0.567584
1.765	0.568151
1.766	0.568717
1.767	0.569283
1.768	0.569849
1.769	0.570414
1.770	0.570980
1.771	0.571544
1.772	0.572109
1.773	0.572673
1.774	0.573237
1.775	0.573800
1.776	0.574364
1.777	0.574927
1.778	0.575489
1.779	0.576051
1.780	0.576613
1.781	0.577175
1.782	0.577736
1.783	0.578297
1.784	0.578858
1.785	0.579418
1.786	0.579978
1.787	0.580538
1.788	0.581098
1.789	0.581657
1.790	0.582216
1.791	0.582774
1.792	0.583332
1.793	0.583890
1.794	0.584448
1.795	0.585005
1.796	0.585562
1.797	0.586119
1.798	0.586675
1.799	0.587231
1.800	0.587787
1.801	0.588342
1.802	0.588897
1.803	0.589452
1.804	0.590006
1.805	0.590561
1.806	0.591114
1.807	0.591668
1.808	0.592221
1.809	0.592774
1.810	0.593327
1.811	0.593879
1.812	0.594431
1.813	0.594983
1.814	0.595534
1.815	0.596085
1.816	0.596636
1.817	0.597187
1.818	0.597737
1.819	0.598287
1.820	0.598837
1.821	0.599386
1.822	0.599935
1.823	0.600483
1.824	0.601032
1.825	0.601580
1.826	0.602128
1.827	0.602675
1.828	0.603222
1.829	0.603769
1.830	0.604316
1.831	0.604862
1.832	0.605408
1.833	0.605954
1.834	0.606499
1.835	0.607044
1.836	0.607589
1.837	0.608134
1.838	0.608678
1.839	0.609222
1.840	0.609766
1.841	0.610309
1.842	0.610852
1.843	0.611395
1.844	0.611937
1.845	0.612479
1.846	0.613021
1.847	0.613563
1.848	0.614104
1.849	0.614645
1.850	0.615186
1.851	0.615726
1.852	0.616266
1.853	0.616806
1.854	0.617345
1.855	0.617885
1.856	0.618424
1.857	0.618962
1.858	0.619501
1.859	0.620039
1.860	0.620576
1.861	0.621114
1.862	0.621651
1.863	0.622188
1.864	0.622725
1.865	0.623261
1.866	0.623797
1.867	0.624333
1.868	0.624868
1.869	0.625404
1.870	0.625938
1.871	0.626473
1.872	0.627007
1.873	0.627541
1.874	0.628075
1.875	0.628609
1.876	0.629142
1.877	0.629675
1.878	0.630207
1.879	0.630740
1.880	0.631272
1.881	0.631804
1.882	0.632335
1.883	0.632866
1.884	0.633397
1.885	0.633928
1.886	0.634458
1.887	0.634988
1.888	0.635518
1.889	0.636048
1.890	0.636577
1.891	0.637106
1.892	0.637634
1.893	0.638163
1.894	0.638691
1.895	0.639219
1.896	0.639746
1.897	0.640274
1.898	0.640801
1.899	0.641327
1.900	0.641854
1.901	0.642380
1.902	0.642906
1.903	0.643432
1.904	0.643957
1.905	0.644482
1.906	0.645007
1.907	0.645531
1.908	0.646056
1.909	0.646580
1.910	0.647103
1.911	0.647627
1.912	0.648150
1.913	0.648673
1.914	0.649195
1.915	0.649718
1.916	0.650240
1.917	0.650761
1.918	0.651283
1.919	0.651804
1.920	0.652325
1.921	0.652846
1.922	0.653366
1.923	0.653886
1.924	0.654406
1.925	0.654926
1.926	0.655445
1.927	0.655964
1.928	0.656483
1.929	0.657002
1.930	0.657520
1.931	0.658038
1.932	0.658556
1.933	0.659073
1.934	0.659590
1.935	0.660107
1.936	0.660624
1.937	0.661140
1.938	0.661657
1.939	0.662172
1.940	0.662688
1.941	0.663203
1.942	0.663718
1.943	0.664233
1.944	0.664748
1.945	0.665262
1.946	0.665776
1.947	0.666290
1.948	0.666803
1.949	0.667316
1.950	0.667829
1.951	0.668342
1.952	0.668854
1.953	0.669367
1.954	0.669879
1.955	0.670390
1.956	0.670902
1.957	0.671413
1.958	0.671924
1.959	0.672434
1.960	0.672944
1.961	0.673455
1.962	0.673964
1.963	0.674474
1.964	0.674983
1.965	0.675492
1.966	0.676001
1.967	0.676510
1.968	0.677018
1.969	0.677526
1.970	0.678034
1.971	0.678541
1.972	0.679048
1.973	0.679555
1.974	0.680062
1.975	0.680568
1.976	0.681075
1.977	0.681581
1.978	0.682086
1.979	0.682592
1.980	0.683097
1.981	0.683602
1.982	0.684106
1.983	0.684611
1.984	0.685115
1.985	0.685619
1.986	0.686123
1.987	0.686626
1.988	0.687129
1.989	0.687632
1.990	0.688135
1.991	0.688637
1.992	0.689139
1.993	0.689641
1.994	0.690143
1.995	0.690644
1.996	0.691145
1.997	0.691646
1.998	0.692147
1.999	0.692647
2.000	0.693147
2.001	0.693647
2.002	0.694147
2.003	0.694646
2.004	0.695145
2.005	0.695644
2.006	0.696143
2.007	0.696641
2.008	0.697139
2.009	0.697637
2.010	0.698135
2.011	0.698632
2.012	0.699129
2.013	0.699626
2.014	0.700123
2.015	0.700619
2.016	0.701115
2.017	0.701611
2.018	0.702107
2.019	0.702602
2.020	0.703098
2.021	0.703592
2.022	0.704087
2.023	0.704582
2.024	0.705076
2.025	0.705570
2.026	0.706063
2.027	0.706557
2.028	0.707050
2.029	0.707543
2.030	0.708036
2.031	0.708528
2.032	0.709021
2.033	0.709513
2.034	0.710004
2.035	0.710496
2.036	0.710987
2.037	0.711478
2.038	0.711969
2.039	0.712459
2.040	0.712950
2.041	0.713440
2.042	0.713930
2.043	0.714419
2.044	0.714909
2.045	0.715398
2.046	0.715887
2.047	0.716375
2.048	0.716864
2.049	0.717352
2.050	0.717840
2.051	0.718327
2.052	0.718815
2.053	0.719302
2.054	0.719789
2.055	0.720276
2.056	0.720762
2.057	0.721249
2.058	0.721735
2.059	0.722220
2.060	0.722706
2.061	0.723191
2.062	0.723676
2.063	0.724161
2.064	0.724646
2.065	0.725130
2.066	0.725614
2.067	0.726098
2.068	0.726582
2.069	0.727065
2.070	0.727549
2.071	0.728032
2.072	0.728514
2.073	0.728997
2.074	0.729479
2.075	0.729961
2.076	0.730443
2.077	0.730925
2.078	0.731406
2.079	0.731887
2.080	0.732368
2.081	0.732849
2.082	0.733329
2.083	0.733809
2.084	0.734289
2.085	0.734769
2.086	0.735248
2.087	0.735728
2.088	0.736207
2.089	0.736685
2.090	0.737164
2.091	0.737642
2.092	0.738121
2.093	0.738598
2.094	0.739076
2.095	0.739554
2.096	0.740031
2.097	0.740508
2.098	0.740985
2.099	0.741461
2.100	0.741937
2.101	0.742413
2.102	0.742889
2.103	0.743365
2.104	0.743840
2.105	0.744315
2.106	0.744790
2.107	0.745265
2.108	0.745740
2.109	0.746214
2.110	0.746688
2.111	0.747162
2.112	0.747635
2.113	0.748109
2.114	0.748582
2.115	0.749055
2.116	0.749528
2.117	0.750000
2.118	0.750472
2.119	0.750944
2.120	0.751416
2.121	0.751888
2.122	0.752359
2.123	0.752830
2.124	0.753301
2.125	0.753772
2.126	0.754242
2.127	0.754713
2.128	0.755183
2.129	0.755652
2.130	0.756122
2.131	0.756591
2.132	0.757061
2.133	0.757529
2.134	0.757998
2.135	0.758467
2.136	0.758935
2.137	0.759403
2.138	0.759871
2.139	0.760338
2.140	0.760806
2.141	0.761273
2.142	0.761740
2.143	0.762207
2.144	0.762673
2.145	0.763140
2.146	0.763606
2.147	0.764072
2.148	0.764537
2.149	0.765003
2.150	0.765468
2.151	0.765933
2.152	0.766398
2.153	0.766862
2.154	0.767327
2.155	0.767791
2.156	0.768255
2.157	0.768718
2.158	0.769182
2.159	0.769645
2.160	0.770108
2.161	0.770571
2.162	0.771034
2.163	0.771496
2.164	0.771958
2.165	0.772420
2.166	0.772882
2.167	0.773344
2.168	0.773805
2.169	0.774266
2.170	0.774727
2.171	0.775188
2.172	0.775648
2.173	0.776109
2.174	0.776569
2.175	0.777029
2.176	0.777488
2.177	0.777948
2.178	0.778407
2.179	0.778866
2.180	0.779325
2.181	0.779783
2.182	0.780242
2.183	0.780700
2.184	0.781158
2.185	0.781616
2.186	0.782073
2.187	0.782531
2.188	0.782988
2.189	0.783445
2.190	0.783902
2.191	0.784358
2.192	0.784814
2.193	0.785270
2.194	0.785726
2.195	0.786182
2.196	0.786638
2.197	0.787093
2.198	0.787548
2.199	0.788003
2.200	0.788457
2.201	0.788912
2.202	0.789366
2.203	0.789820
2.204	0.790274
2.205	0.790728
2.206	0.791181
2.207	0.791634
2.208	0.792087
2.209	0.792540
2.210	0.792993
2.211	0.793445
2.212	0.793897
2.213	0.794349
2.214	0.794801
2.215	0.795252
2.216	0.795704
2.217	0.796155
2.218	0.796606
2.219	0.797057
2.220	0.797507
2.221	0.797958
2.222	0.798408
2.223	0.798858
2.224	0.799307
2.225	0.799757
2.226	0.800206
2.227	0.800655
2.228	0.801104
2.229	0.801553
2.230	0.802002
2.231	0.802450
2.232	0.802898
2.233	0.803346
2.234	0.803794
2.235	0.804241
2.236	0.804689
2.237	0.805136
2.238	0.805583
2.239	0.806029
2.240	0.806476
2.241	0.806922
2.242	0.807368
2.243	0.807814
2.244	0.808260
2.245	0.808706
2.246	0.809151
2.247	0.809596
2.248	0.810041
2.249	0.810486
2.250	0.810930
2.251	0.811375
2.252	0.811819
2.253	0.812263
2.254	0.812706
2.255	0.813150
2.256	0.813593
2.257	0.814036
2.258	0.814479
2.259	0.814922
2.260	0.815365
2.261	0.815807
2.262	0.816249
2.263	0.816691
2.264	0.817133
2.265	0.817575
2.266	0.818016
2.267	0.818457
2.268	0.818898
2.269	0.819339
2.270	0.819780
2.271	0.820220
2.272	0.820661
2.273	0.821101
2.274	0.821540
2.275	0.821980
2.276	0.822420
2.277	0.822859
2.278	0.823298
2.279	0.823737
2.280	0.824175
2.281	0.824614
2.282	0.825052
2.283	0.825490
2.284	0.825928
2.285	0.826366
2.286	0.826804
2.287	0.827241
2.288	0.827678
2.289	0.828115
2.290	0.828552
2.291	0.828988
2.292	0.829425
2.293	0.829861
2.294	0.830297
2.295	0.830733
2.296	0.831168
2.297	0.831604
2.298	0.832039
2.299	0.832474
2.300	0.832909
2.301	0.833344
2.302	0.833778
2.303	0.834213
2.304	0.834647
2.305	0.835081
2.306	0.835514
2.307	0.835948
2.308	0.836381
2.309	0.836815
2.310	0.837248
2.311	0.837680
2.312	0.838113
2.313	0.838545
2.314	0.838978
2.315	0.839410
2.316	0.839842
2.317	0.840273
2.318	0.840705
2.319	0.841136
2.320	0.841567
2.321	0.841998
2.322	0.842429
2.323	0.842859
2.324	0.843290
2.325	0.843720
2.326	0.844150
2.327	0.844580
2.328	0.845010
2.329	0.845439
2.330	0.845868
2.331	0.846297
2.332	0.846726
2.333	0.847155
2.334	0.847584
2.335	0.848012
2.336	0.848440
2.337	0.848868
2.338	0.849296
2.339	0.849723
2.340	0.850151
2.341	0.850578
2.342	0.851005
2.343	0.851432
2.344	0.851859
2.345	0.852285
2.346	0.852712
2.347	0.853138
2.348	0.853564
2.349	0.853990
2.350	0.854415
2.351	0.854841
2.352	0.855266
2.353	0.855691
2.354	0.856116
2.355	0.856541
2.356	0.856965
2.357	0.857390
2.358	0.857814
2.359	0.858238
2.360	0.858662
2.361	0.859085
2.362	0.859509
2.363	0.859932
2.364	0.860355
2.365	0.860778
2.366	0.861201
2.367	0.861623
2.368	0.862046
2.369	0.862468
2.370	0.862890
2.371	0.863312
2.372	0.863733
2.373	0.864155
2.374	0.864576
2.375	0.864997
2.376	0.865418
2.377	0.865839
2.378	0.866260
2.379	0.866680
2.380	0.867100
2.381	0.867521
2.382	0.867940
2.383	0.868360
2.384	0.868780
2.385	0.869199
2.386	0.869618
2.387	0.870037
2.388	0.870456
2.389	0.870875
2.390	0.871293
2.391	0.871712
2.392	0.872130
2.393	0.872548
2.394	0.872966
2.395	0.873383
2.396	0.873801
2.397	0.874218
2.398	0.874635
2.399	0.875052
2.400	0.875469
2.401	0.875885
2.402	0.876302
2.403	0.876718
2.404	0.877134
2.405	0.877550
2.406	0.877966
2.407	0.878381
2.408	0.878797
2.409	0.879212
2.410	0.879627
2.411	0.880042
2.412	0.880456
2.413	0.880871
2.414	0.881285
2.415	0.881699
2.416	0.882113
2.417	0.882527
2.418	0.882941
2.419	0.883354
2.420	0.883768
2.421	0.884181
2.422	0.884594
2.423	0.885006
2.424	0.885419
2.425	0.885832
2.426	0.886244
2.427	0.886656
2.428	0.887068
2.429	0.887480
2.430	0.887891
2.431	0.888303
2.432	0.888714
2.433	0.889125
2.434	0.889536
2.435	0.889947
2.436	0.890357
2.437	0.890768
2.438	0.891178
2.439	0.891588
2.440	0.891998
2.441	0.892408
2.442	0.892817
2.443	0.893227
2.444	0.893636
2.445	0.894045
2.446	0.894454
2.447	0.894863
2.448	0.895271
2.449	0.895680
2.450	0.896088
2.451	0.896496
2.452	0.896904
2.453	0.897312
2.454	0.897719
2.455	0.898127
2.456	0.898534
2.457	0.898941
2.458	0.899348
2.459	0.899755
2.460	0.900161
2.461	0.900568
2.462	0.900974
2.463	0.901380
2.464	0.901786
2.465	0.902192
2.466	0.902597
2.467	0.903003
2.468	0.903408
2.469	0.903813
2.470	0.904218
2.471	0.904623
2.472	0.905028
2.473	0.905432
2.474	0.905836
2.475	0.906240
2.476	0.906644
2.477	0.907048
2.478	0.907452
2.479	0.907855
2.480	0.908259
2.481	0.908662
2.482	0.909065
2.483	0.909468
2.484	0.909870
2.485	0.910273
2.486	0.910675
2.487	0.911077
2.488	0.911479
2.489	0.911881
2.490	0.912283
2.491	0.912684
2.492	0.913086
2.493	0.913487
2.494	0.913888
2.495	0.914289
2.496	0.914689
2.497	0.915090
2.498	0.915490
2.499	0.915891
2.500	0.916291
2.501	0.916691
2.502	0.917090
2.503	0.917490
2.504	0.917889
2.505	0.918289
2.506	0.918688
2.507	0.919087
2.508	0.919486
2.509	0.919884
2.510	0.920283
2.511	0.920681
2.512	0.921079
2.513	0.921477
2.514	0.921875
2.515	0.922273
2.516	0.922670
2.517	0.923068
2.518	0.923465
2.519	0.923862
2.520	0.924259
2.521	0.924656
2.522	0.925052
2.523	0.925449
2.524	0.925845
2.525	0.926241
2.526	0.926637
2.527	0.927033
2.528	0.927428
2.529	0.927824
2.530	0.928219
2.531	0.928614
2.532	0.929010
2.533	0.929404
2.534	0.929799
2.535	0.930194
2.536	0.930588
2.537	0.930982
2.538	0.931376
2.539	0.931770
2.540	0.932164
2.541	0.932558
2.542	0.932951
2.543	0.933344
2.544	0.933738
2.545	0.934131
2.546	0.934524
2.547	0.934916
2.548	0.935309
2.549	0.935701
2.550	0.936093
2.551	0.936485
2.552	0.936877
2.553	0.937269
2.554	0.937661
2.555	0.938052
2.556	0.938444
2.557	0.938835
2.558	0.939226
2.559	0.939617
2.560	0.940007
2.561	0.940398
2.562	0.940788
2.563	0.941178
2.564	0.941569
2.565	0.941958
2.566	0.942348
2.567	0.942738
2.568	0.943127
2.569	0.943517
2.570	0.943906
2.571	0.944295
2.572	0.944684
2.573	0.945073
2.574	0.945461
2.575	0.945850
2.576	0.946238
2.577	0.946626
2.578	0.947014
2.579	0.947402
2.580	0.947789
2.581	0.948177
2.582	0.948564
2.583	0.948952
2.584	0.949339
2.585	0.949726
2.586	0.950112
2.587	0.950499
2.588	0.950885
2.589	0.951272
2.590	0.951658
2.591	0.952044
2.592	0.952430
2.593	0.952816
2.594	0.953201
2.595	0.953587
2.596	0.953972
2.597	0.954357
2.598	0.954742
2.599	0.955127
2.600	0.955511
2.601	0.955896
2.602	0.956280
2.603	0.956665
2.604	0.957049
2.605	0.957433
2.606	0.957816
2.607	0.958200
2.608	0.958584
2.609	0.958967
2.610	0.959350
2.611	0.959733
2.612	0.960116
2.613	0.960499
2.614	0.960882
2.615	0.961264
2.616	0.961646
2.617	0.962029
2.618	0.962411
2.619	0.962793
2.620	0.963174
2.621	0.963556
2.622	0.963937
2.623	0.964319
2.624	0.964700
2.625	0.965081
2.626	0.965462
2.627	0.965843
2.628	0.966223
2.629	0.966604
2.630	0.966984
2.631	0.967364
2.632	0.967744
2.633	0.968124
2.634	0.968504
2.635	0.968883
2.636	0.969263
2.637	0.969642
2.638	0.970021
2.639	0.970400
2.640	0.970779
2.641	0.971158
2.642	0.971536
2.643	0.971915
2.644	0.972293
2.645	0.972671
2.646	0.973049
2.647	0.973427
2.648	0.973805
2.649	0.974182
2.650	0.974560
2.651	0.974937
2.652	0.975314
2.653	0.975691
2.654	0.976068
2.655	0.976445
2.656	0.976821
2.657	0.977198
2.658	0.977574
2.659	0.977950
2.660	0.978326
2.661	0.978702
2.662	0.979078
2.663	0.979453
2.664	0.979829
2.665	0.980204
2.666	0.980579
2.667	0.980954
2.668	0.981329
2.669	0.981704
2.670	0.982078
2.671	0.982453
2.672	0.982827
2.673	0.983201
2.674	0.983575
2.675	0.983949
2.676	0.984323
2.677	0.984697
2.678	0.985070
2.679	0.985444
2.680	0.985817
2.681	0.986190
2.682	0.986563
2.683	0.986936
2.684	0.987308
2.685	0.987681
2.686	0.988053
2.687	0.988425
2.688	0.988797
2.689	0.989169
2.690	0.989541
2.691	0.989913
2.692	0.990284
2.693	0.990656
2.694	0.991027
2.695	0.991398
2.696	0.991769
2.697	0.992140
2.698	0.992511
2.699	0.992881
2.700	0.993252
2.701	0.993622
2.702	0.993992
2.703	0.994362
2.704	0.994732
2.705	0.995102
2.706	0.995472
2.707	0.995841
2.708	0.996210
2.709	0.996580
2.710	0.996949
2.711	0.997318
2.712	0.997686
2.713	0.998055
2.714	0.998424
2.715	0.998792
2.716	0.999160
2.717	0.999528
2.718	0.999896
2.719	1.000264
2.720	1.000632
2.721	1.000999
2.722	1.001367
2.723	1.001734
2.724	1.002101
2.725	1.002468
2.726	1.002835
2.727	1.003202
2.728	1.003569
2.729	1.003935
2.730	1.004302
2.731	1.004668
2.732	1.005034
2.733	1.005400
2.734	1.005766
2.735	1.006131
2.736	1.006497
2.737	1.006862
2.738	1.007228
2.739	1.007593
2.740	1.007958
2.741	1.008323
2.742	1.008688
2.743	1.009052
2.744	1.009417
2.745	1.009781
2.746	1.010145
2.747	1.010509
2.748	1.010873
2.749	1.011237
2.750	1.011601
2.751	1.011964
2.752	1.012328
2.753	1.012691
2.754	1.013054
2.755	1.013417
2.756	1.013780
2.757	1.014143
2.758	1.014506
2.759	1.014868
2.760	1.015231
2.761	1.015593
2.762	1.015955
2.763	1.016317
2.764	1.016679
2.765	1.017041
2.766	1.017402
2.767	1.017764
2.768	1.018125
2.769	1.018486
2.770	1.018847
2.771	1.019208
2.772	1.019569
2.773	1.019930
2.774	1.020290
2.775	1.020651
2.776	1.021011
2.777	1.021371
2.778	1.021731
2.779	1.022091
2.780	1.022451
2.781	1.022811
2.782	1.023170
2.783	1.023529
2.784	1.023889
2.785	1.024248
2.786	1.024607
2.787	1.024966
2.788	1.025324
2.789	1.025683
2.790	1.026042
2.791	1.026400
2.792	1.026758
2.793	1.027116
2.794	1.027474
2.795	1.027832
2.796	1.028190
2.797	1.028547
2.798	1.028905
2.799	1.029262
2.800	1.029619
2.801	1.029976
2.802	1.030333
2.803	1.030690
2.804	1.031047
2.805	1.031404
2.806	1.031760
2.807	1.032116
2.808	1.032472
2.809	1.032829
2.810	1.033184
2.811	1.033540
2.812	1.033896
2.813	1.034252
2.814	1.034607
2.815	1.034962
2.816	1.035317
2.817	1.035672
2.818	1.036027
2.819	1.036382
2.820	1.036737
2.821	1.037091
2.822	1.037446
2.823	1.037800
2.824	1.038154
2.825	1.038508
2.826	1.038862
2.827	1.039216
2.828	1.039570
2.829	1.039923
2.830	1.040277
2.831	1.040630
2.832	1.040983
2.833	1.041336
2.834	1.041689
2.835	1.042042
2.836	1.042395
2.837	1.042747
2.838	1.043100
2.839	1.043452
2.840	1.043804
2.841	1.044156
2.842	1.044508
2.843	1.044860
2.844	1.045212
2.845	1.045563
2.846	1.045914
2.847	1.046266
2.848	1.046617
2.849	1.046968
2.850	1.047319
2.851	1.047670
2.852	1.048021
2.853	1.048371
2.854	1.048722
2.855	1.049072
2.856	1.049422
2.857	1.049772
2.858	1.050122
2.859	1.050472
2.860	1.050822
2.861	1.051171
2.862	1.051521
2.863	1.051870
2.864	1.052219
2.865	1.052568
2.866	1.052917
2.867	1.053266
2.868	1.053615
2.869	1.053964
2.870	1.054312
2.871	1.054660
2.872	1.055009
2.873	1.055357
2.874	1.055705
2.875	1.056053
2.876	1.056400
2.877	1.056748
2.878	1.057096
2.879	1.057443
2.880	1.057790
2.881	1.058137
2.882	1.058484
2.883	1.058831
2.884	1.059178
2.885	1.059525
2.886	1.059871
2.887	1.060218
2.888	1.060564
2.889	1.060910
2.890	1.061257
2.891	1.061602
2.892	1.061948
2.893	1.062294
2.894	1.062640
2.895	1.062985
2.896	1.063330
2.897	1.063676
2.898	1.064021
2.899	1.064366
2.900	1.064711
2.901	1.065056
2.902	1.065400
2.903	1.065745
2.904	1.066089
2.905	1.066433
2.906	1.066778
2.907	1.067122
2.908	1.067466
2.909	1.067809
2.910	1.068153
2.911	1.068497
2.912	1.068840
2.913	1.069183
2.914	1.069527
2.915	1.069870
2.916	1.070213
2.917	1.070556
2.918	1.070898
2.919	1.071241
2.920	1.071584
2.921	1.071926
2.922	1.072268
2.923	1.072610
2.924	1.072953
2.925	1.073294
2.926	1.073636
2.927	1.073978
2.928	1.074320
2.929	1.074661
2.930	1.075002
2.931	1.075344
2.932	1.075685
2.933	1.076026
2.934	1.076367
2.935	1.076707
2.936	1.077048
2.937	1.077389
2.938	1.077729
2.939	1.078069
2.940	1.078410
2.941	1.078750
2.942	1.079090
2.943	1.079429
2.944	1.079769
2.945	1.080109
2.946	1.080448
2.947	1.080788
2.948	1.081127
2.949	1.081466
2.950	1.081805
2.951	1.082144
2.952	1.082483
2.953	1.082822
2.954	1.083160
2.955	1.083499
2.956	1.083837
2.957	1.084175
2.958	1.084513
2.959	1.084851
2.960	1.085189
2.961	1.085527
2.962	1.085865
2.963	1.086202
2.964	1.086540
2.965	1.086877
2.966	1.087214
2.967	1.087551
2.968	1.087888
2.969	1.088225
2.970	1.088562
2.971	1.088899
2.972	1.089235
2.973	1.089572
2.974	1.089908
2.975	1.090244
2.976	1.090580
2.977	1.090916
2.978	1.091252
2.979	1.091588
2.980	1.091923
2.981	1.092259
2.982	1.092594
2.983	1.092930
2.984	1.093265
2.985	1.093600
2.986	1.093935
2.987	1.094270
2.988	1.094604
2.989	1.094939
2.990	1.095273
2.991	1.095608
2.992	1.095942
2.993	1.096276
2.994	1.096610
2.995	1.096944
2.996	1.097278
2.997	1.097612
2.998	1.097945
2.999	1.098279
